what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332185388328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332185389438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332185439059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1332185441155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332185442250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332185470554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332185484734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332185490060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332185494268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332185494767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1332185494801
